"","Site","Sample_ID","Replica","Season.x","Sampling_gear","Sub.replica","Nb_particules","ID_particle","Shape","Color","IR_ID","Weight_mg","Length_mm","Largeur_mm","Area","Perim","L","H","W","CSF","Spher","Shapes","Code_station","Replicate","Season.y","Volume","Debit..m3.s.","NTU","river","IR_ID_bis","Flood","Sampling_event"
"104","LAU","8-1-C2",1,"C2","FILET","A",55,"23-C7",3,"Blue","PE",1.054,4.217,3.255,10.919,12.854,4.217,3.255,0.33,2.75925744134381,0.392361070028406,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"105","LAU","8-1-C2",1,"C2","FILET","A",55,"23-D5",3,"White","PE",0.331,1.53,0.943,1.169,4.465,1.53,0.943,0.33,1.32711637352755,0.510365047163286,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"106","LAU","8-1-C2",1,"C2","FILET","A",55,"23-D6",5,"Grey","PE",0.31,1.661,1.094,0.999,4.063,1.661,1.094,1.3775,0.723247101789465,0.817441260215891,"sphere","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"107","LAU","8-1-C2",1,"C2","FILET","A",55,"23-E5",3,"Grey","PE",0.068,1.713,0.541,0.447,3.448,1.713,0.541,0.33,0.719551054012084,0.3933074380671,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"108","LAU","8-1-C2",1,"C2","FILET","A",55,"23-F1",3,"Blue","PE",1.29,2.382,1.788,2.899,6.552,2.382,1.788,0.33,2.01669242000915,0.470254160597052,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"109","LAU","8-1-C2",1,"C2","FILET","A",55,"23-F3",3,"Blue","PE",0.091,1.059,0.737,0.598,2.918,1.059,0.737,0.33,1.24670166034317,0.600799878046361,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"110","LAU","8-1-C2",1,"C2","FILET","A",55,"23-F5",3,"Black","PE",0.261,1.241,0.901,0.944,3.789,1.241,0.901,0.33,1.40793281189933,0.577960807647615,"fragment","LAU",1,"C2",48.0192,1.26,16.3,"Tributary","PE","No","B3"
"111","LAU","8-3-C4",3,"C4","FILET","A",30,"24-E7",3,"Black","PE",0.32,1.445,1.108,1.523,4.757,1.445,1.108,0.33,1.6045337882953,0.559464673234414,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"112","LAU","8-3-C4",3,"C4","FILET","A",30,"24-E8",3,"Black","PE",0.079,1.03,0.632,0.472,2.879,1.03,0.632,0.33,1.08403048607211,0.581458677603092,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"113","LAU","8-3-C4",3,"C4","FILET","A",30,"24-F2",3,"Blue","PE",0.26,2.404,1.023,1.619,5.604,2.404,1.023,0.33,1.14855403560831,0.388007585109233,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"114","LAU","8-3-C4",3,"C4","FILET","A",30,"24-F6",3,"Red","PE",0.529,3.025,1.268,1.754,5.412,3.025,1.268,0.33,1.26911095834566,0.357597229275411,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"115","LAU","8-3-C4",3,"C4","FILET","A",30,"25-A3",1,"Blue","PE",0.028,1.557,0.083,0.247,4.412,1.557,0.083,0.083,0.230884479562873,0.14164230531082,"line","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"116","LAU","8-3-C4",3,"C4","FILET","A",30,"25-A4",3,"Black","PE",0.099,1.534,0.578,0.661,3.601,1.534,0.578,0.33,0.812378065296614,0.432776515989899,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"117","LAU","8-3-C4",3,"C4","FILET","A",30,"25-A5",3,"Blue","PE",0.467,3.343,0.88,1.41,7.454,3.343,0.88,0.33,0.837833100038303,0.296192883439935,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"118","LAU","8-3-C4",3,"C4","FILET","A",30,"25-A6",3,"Black","PE",0.115,1.532,0.51,0.627,3.835,1.532,0.51,0.33,0.717271910499265,0.415453282925358,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"119","LAU","8-3-C4",3,"C4","FILET","A",30,"25-A7",3,"Black","PE",0.191,1.354,0.809,0.885,3.739,1.354,0.809,0.33,1.21026986430422,0.52610816782039,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"120","LAU","8-3-C4",3,"C4","FILET","A",30,"25-A8",3,"Black","PE",0.316,1.954,0.869,1.577,6.583,1.954,0.869,0.33,1.08218255021465,0.421918141256904,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"121","LAU","8-3-C4",3,"C4","FILET","A",30,"25-B1",3,"Blue","PE",0.834,2.891,1.68,3.578,7.586,2.891,1.68,0.33,1.71999928333378,0.404801717145243,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"122","LAU","8-3-C4",3,"C4","FILET","A",30,"25-B2",3,"Blue","PE",0.13,0.94,0.677,0.534,2.754,0.94,0.677,0.33,1.21553584960557,0.632337542577542,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"123","LAU","8-3-C4",3,"C4","FILET","A",30,"25-B5",3,"Grey","PE",0.339,2.142,0.684,1.372,5.293,2.142,0.684,0.33,0.813559645738046,0.366418199370718,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"124","LAU","8-3-C4",3,"C4","FILET","A",30,"25-B7",1,"Black","PE",0.038,2.356,0.256,0.533,5.969,2.356,0.256,0.256,0.329634257372132,0.227707037340697,"line","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"125","LAU","8-3-C4",3,"C4","FILET","A",30,"25-B8",3,"Blue","PE",0.451,4.601,0.958,3.058,10.254,4.601,0.958,0.33,0.777467820400929,0.246258744403305,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"126","LAU","8-3-C4",3,"C4","FILET","A",30,"25-C2",3,"Blue","PE",0.221,1.777,1.15,1.322,4.48,1.777,1.15,0.33,1.50174832600257,0.493490702520329,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
"127","LAU","8-3-C3",3,"C3","FILET","A",84,"25-C5",3,"Blue","PE",0.036,0.803,0.511,0.246,1.995,0.803,0.511,0.33,0.992672881182826,0.639491215602781,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"128","LAU","8-3-C3",3,"C3","FILET","A",84,"25-D4",3,"Red","PE",1.104,3.361,1.182,3.504,8.3,3.361,1.182,0.33,1.12234467497571,0.325635289521804,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"129","LAU","8-3-C3",3,"C3","FILET","A",84,"25-E3",3,"Black","PE",0.153,1.632,0.675,0.83,4.052,1.632,0.675,0.33,0.919785853360868,0.437313080709552,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"130","LAU","8-3-C3",3,"C3","FILET","A",84,"25-E4",3,"Blue","PE",0.14,2.52,1.044,1.806,5.772,2.52,1.044,0.33,1.14483594923,0.378562669673654,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"131","LAU","8-3-C3",3,"C3","FILET","A",84,"25-F3",3,"Black","PE",0.084,1.919,0.646,1.032,5.054,1.919,0.646,0.33,0.811779464257294,0.386840707998807,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"132","LAU","8-3-C3",3,"C3","FILET","A",84,"26-A5",3,"Blue","PE",0.492,1.436,0.92,1.008,3.888,1.436,0.92,0.33,1.33645283763416,0.528036928047526,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"133","LAU","8-3-C3",3,"C3","FILET","A",84,"26-A7",3,"Black","PE",0.322,1.931,1.329,1.548,4.793,1.931,1.329,0.33,1.66485676094421,0.489957177822963,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"134","LAU","8-3-C3",3,"C3","FILET","A",84,"26-B8",3,"Black","PE",0.206,2.557,1.129,1.556,6.787,2.557,1.129,0.33,1.22905582083754,0.384812178933099,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"135","LAU","8-3-C3",3,"C3","FILET","A",84,"26-D4",3,"Blue","PE",0.456,1.683,1.009,1.252,4.514,1.683,1.009,0.33,1.35391730228781,0.489867872994295,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"136","LAU","8-3-C3",3,"C3","FILET","A",84,"26-D5",1,"Green","PE",0.377,3.158,0.769,2.77,11.478,3.158,0.769,0.769,0.493465854659681,0.389950495106441,"line","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"137","LAU","8-3-C3",3,"C3","FILET","A",84,"26-E2",5,"Black","PE",5.304,2.804,2.479,5.644,8.613,2.804,2.479,2.6415,0.910882198352444,0.940857189157985,"sphere","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"138","LAU","8-3-C3",3,"C3","FILET","A",84,"26-E5",3,"Yellow","PE",5.1,2.978,2.268,4.931,8.755,2.978,2.268,0.33,2.28782991063184,0.438634244566185,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"139","LAU","8-3-C3",3,"C3","FILET","A",84,"26-F3",3,"Green","PE",0,1.34,0.783,0.815,3.621,1.34,0.783,0.33,1.17747689223625,0.52402905635138,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"140","LAU","8-3-C3",3,"C3","FILET","A",84,"26-F6",3,"Black","PE",0.346,2.156,0.722,1.209,5.412,2.156,0.722,0.33,0.85596468943448,0.371464978335872,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"141","LAU","8-3-C3",3,"C3","FILET","A",84,"26-F7",3,"White","PE",0.015,2.062,0.47,0.743,4.187,2.062,0.47,0.33,0.569766036432957,0.331648592595639,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"142","LAU","8-3-C3",3,"C3","FILET","A",84,"27-A2",3,"Blue","PE",0.132,2.374,0.824,1.135,5.712,2.374,0.824,0.33,0.930957563007523,0.364049054497245,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"143","LAU","8-3-C3",3,"C3","FILET","A",84,"27-A4",3,"Green","PE",0.057,0.957,0.526,0.344,2.41,0.957,0.526,0.33,0.935993440802224,0.574414334912296,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"144","LAU","8-3-C3",3,"C3","FILET","A",84,"27-A5",3,"Blue","PE",0.066,1.107,0.764,0.513,2.917,1.107,0.764,0.33,1.26404512542507,0.590342457558853,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"145","LAU","8-3-C3",3,"C3","FILET","A",84,"27-A6",3,"Black","PE",0.257,2.031,0.656,0.82,4.348,2.031,0.656,0.33,0.801294031236085,0.374397244847955,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"146","LAU","8-3-C3",3,"C3","FILET","A",84,"27-A7",3,"Black","PE",0.356,4.088,0.77,2.154,8.849,4.088,0.77,0.33,0.66294623982264,0.247738952483951,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"147","LAU","8-1-C4",1,"C4","FILET","B",21,"27-B1",2,"Blue","PE",0.539,3.885,0.969,2.844,8.814,3.885,0.969,0.08,1.73813406807704,0.172535012341114,"film","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"148","LAU","8-1-C4",1,"C4","FILET","B",21,"27-B3",2,"White","PE",0.145,3.495,1.457,3.215,8.507,3.495,1.457,0.08,2.75544006076511,0.212105400401131,"film","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"149","LAU","8-1-C4",1,"C4","FILET","B",21,"27-B8",2,"Red","PE",2.532,3.515,2.545,8.587,11.4,3.515,2.545,0.08,4.79932464724999,0.254473387829654,"film","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"150","LAU","8-1-C4",1,"C4","FILET","B",21,"27-C3",3,"Black","PE",0.092,1.202,0.75,0.47,3.199,1.202,0.75,0.33,1.19083628612583,0.555378107142761,"fragment","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"151","LAU","8-1-C4",1,"C4","FILET","B",21,"27-D1",1,"Black","PE",0.211,3.219,0.556,0.741,6.847,3.219,0.556,0.556,0.415601309654478,0.31014816067045,"line","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"152","LAU","8-1-C4",1,"C4","FILET","B",21,"27-D2",3,"White","PE",0.142,2.277,0.754,1.271,5.462,2.277,0.754,0.33,0.869826952531315,0.363401242757591,"fragment","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"153","LAU","8-3-C3",3,"C3","FILET","B",42,"28-A3",3,"Blue","PE",0.097,1.054,0.305,0.315,2.408,1.054,0.305,0.33,0.51715718635848,0.44913564042287,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"154","LAU","8-3-C3",3,"C3","FILET","B",42,"28-A5",3,"Black","PE",0.059,1.092,0.533,0.35,2.789,1.092,0.533,0.33,0.887889499514305,0.528362464681176,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"155","LAU","8-3-C3",3,"C3","FILET","B",42,"28-A6",3,"Black","PE",0.066,1.22,0.34,0.309,2.73,1.22,0.34,0.33,0.535848515343587,0.422432897284187,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"156","LAU","8-3-C3",3,"C3","FILET","B",42,"28-A8",3,"Blue","PE",0.106,1.833,0.912,0.87,3.987,1.833,0.912,0.33,1.17261821457844,0.447432935613811,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"157","LAU","8-3-C3",3,"C3","FILET","B",42,"28-B2",3,"Black","PE",0.089,0.966,0.46,0.304,2.244,0.966,0.46,0.33,0.814727355488119,0.545890881017175,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"158","LAU","8-3-C3",3,"C3","FILET","B",42,"28-B8",3,"Black","PE",0.2,1.242,0.617,0.554,3.027,1.242,0.617,0.33,0.963756668723011,0.509157295233647,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"159","LAU","8-3-C3",3,"C3","FILET","B",42,"28-C1",3,"Black","PE",0.115,1.141,0.833,0.71,3.646,1.141,0.833,0.33,1.3575167885501,0.595473653174369,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"160","LAU","8-3-C3",3,"C3","FILET","B",42,"28-C3",3,"Blue","PE",0.069,1.274,0.757,0.626,3.467,1.274,0.757,0.33,1.16749275869736,0.535908099846335,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"161","LAU","8-3-C3",3,"C3","FILET","B",42,"28-C5",3,"Blue","PE",0.108,0.919,0.457,0.328,2.41,0.919,0.457,0.33,0.829853584878009,0.563118383789756,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"162","LAU","8-3-C3",3,"C3","FILET","B",42,"28-C7",2,"Red","PE",0.091,2.437,0.452,1.226,6.895,2.437,0.452,0.08,1.0236834374246,0.182602108416433,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"163","LAU","8-3-C3",3,"C3","FILET","B",42,"28-D2",2,"Black","PE",0.164,1.989,0.66,1.234,4.93,1.989,0.66,0.08,1.65455630338951,0.237203696202709,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"164","LAU","8-3-C3",3,"C3","FILET","B",42,"28-D3",3,"White","PE",0.148,2.223,0.812,1.133,4.924,2.223,0.812,0.33,0.948045820484562,0.378498080380007,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"165","LAU","8-3-C3",3,"C3","FILET","B",42,"28-D5",3,"Black","PE",0.077,1.037,0.818,0.526,2.855,1.037,0.818,0.33,1.39832124340491,0.630816789235404,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"166","LAU","8-3-C3",3,"C3","FILET","B",42,"28-D7",1,"Green","PE",0.138,3.631,0.218,0.356,4.116,3.631,0.218,0.218,0.245027665522457,0.153327538324552,"line","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"167","LAU","8-3-C3",3,"C3","FILET","B",42,"28-E4",3,"White","PE",0.368,2.983,1.005,2.006,6.344,2.983,1.005,0.33,1.01293707007836,0.334034377487768,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"168","LAU","8-3-C3",3,"C3","FILET","B",42,"28-F1",3,"Black","PE",0.371,1.973,1.086,1.323,5.932,1.973,1.086,0.33,1.34588921399359,0.451540314923087,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"169","LAU","8-3-C3",3,"C3","FILET","B",42,"28-F2",3,"Black","PE",0.363,2.409,1.256,1.783,5.88,2.409,1.256,0.33,1.40868623031544,0.414899896439434,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"170","LAU","8-3-C3",3,"C3","FILET","B",42,"28-F3",3,"Blue","PE",0.168,1.46,0.541,0.609,3.592,1.46,0.541,0.33,0.779406219903806,0.437523949909465,"fragment","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"171","LAU","8-3-C3",3,"C3","FILET","B",42,"28-F4",2,"White","PE",1.367,3.608,2.152,5.004,9.054,3.608,2.152,0.08,4.00556707939019,0.236482894316724,"film","LAU",3,"C3",96.11712,2.75,4.6,"Tributary","PE","Yes","B4"
"172","LAU","8-2-C3",2,"C3","FILET","B",57,"28-F6",2,"White","PE",0.654,4.121,2.374,7.543,11.401,4.121,2.374,0.08,4.13460869736428,0.223625757242167,"film","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"173","LAU","8-2-C3",2,"C3","FILET","B",57,"28-F8",2,"Green","PE",0.358,1.263,0.985,0.709,3.237,1.263,0.985,0.08,3.09877156208433,0.366921510021643,"film","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"174","LAU","8-2-C3",2,"C3","FILET","B",57,"29-A1",2,"Red","PE",3.114,3.753,2.554,8.164,12.08,3.753,2.554,0.08,4.661080646706,0.24388471561366,"film","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"175","LAU","8-2-C3",2,"C3","FILET","B",57,"29-A6",3,"Black","PE",0.143,2.021,0.38,1.006,5.296,2.021,0.38,0.33,0.465311161247687,0.313127807053243,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"176","LAU","8-2-C3",2,"C3","FILET","B",57,"29-A8",2,"Blue","PE",0.366,4.093,1.169,3.994,9.886,4.093,1.169,0.08,2.04290722958555,0.17739457581071,"film","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"177","LAU","8-2-C3",2,"C3","FILET","B",57,"29-B2",2,"Red","PE",0.492,2.098,1.399,1.941,5.484,2.098,1.399,0.08,3.41483700535139,0.294057489123024,"film","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"178","LAU","8-2-C3",2,"C3","FILET","B",57,"29-B4",3,"Black","PE",0.046,1.37,0.835,0.927,3.97,1.37,0.835,0.33,1.24185022966617,0.527537204579248,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"179","LAU","8-2-C3",2,"C3","FILET","B",57,"29-B8",3,"Blue","PE",0.655,2.258,1.023,1.678,5.275,2.258,1.023,0.33,1.1851046303776,0.404557788090991,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"180","LAU","8-2-C3",2,"C3","FILET","B",57,"29-C1",3,"Black","PE",0.267,2.178,1.477,1.763,5.359,2.178,1.477,0.33,1.74218627352511,0.468374125015577,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"181","LAU","8-2-C3",2,"C3","FILET","B",57,"29-C3",3,"Blue","PE",0.072,1.596,0.236,0.347,3.506,1.596,0.236,0.33,0.325191053903233,0.312694365928647,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"182","LAU","8-2-C3",2,"C3","FILET","B",57,"29-C6",3,"Blue","PE",0.1,0.863,0.565,0.432,2.568,0.863,0.565,0.33,1.05873209816087,0.630251080287752,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"183","LAU","8-2-C3",2,"C3","FILET","B",57,"29-C7",2,"Black","PE",0.321,3.623,1.132,3.589,8.932,3.623,1.132,0.08,2.10265134994377,0.190370616028175,"film","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"184","LAU","8-2-C3",2,"C3","FILET","B",57,"29-C8",3,"Green","PE",0.491,2.589,0.875,1.92,6.292,2.589,0.875,0.33,0.946640449803123,0.350552146459574,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"185","LAU","8-2-C3",2,"C3","FILET","B",57,"29-D1",3,"Blue","PE",0.311,1.648,1.051,1.25,4.57,1.648,1.051,0.33,1.42517154425978,0.503578771161669,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"186","LAU","8-2-C3",2,"C3","FILET","B",57,"29-D3",3,"Black","PE",0.094,2.316,0.956,1.191,5.159,2.316,0.956,0.33,1.09353237391852,0.388894296640209,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"187","LAU","8-2-C3",2,"C3","FILET","B",57,"29-D4",3,"Black","PE",0.045,1.081,0.522,0.433,2.871,1.081,0.522,0.33,0.873978373276868,0.528255894338417,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"188","LAU","8-2-C3",2,"C3","FILET","B",57,"29-E1",3,"Blue","PE",0.062,1.626,0.733,0.692,4.41,1.626,0.733,0.33,1.00066044760205,0.450601130869783,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"189","LAU","8-2-C3",2,"C3","FILET","B",57,"29-E2",3,"Black","PE",0.066,1.46,0.389,0.505,3.159,1.46,0.389,0.33,0.560423326326397,0.391969802299765,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"190","LAU","8-2-C3",2,"C3","FILET","B",57,"29-E3",3,"Black","PE",0,0.981,0.173,0.103,2.249,0.981,0.173,0.33,0.304056736272225,0.390008443513779,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"191","LAU","8-2-C3",2,"C3","FILET","B",57,"29-E6",3,"Grey","PE",0.085,2.39,1.075,1.477,6.153,2.39,1.075,0.33,1.2104658564803,0.39601247529925,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"192","LAU","8-2-C3",2,"C3","FILET","B",57,"29-F2",3,"Black","PE",0.6,2.608,0.698,1.466,5.528,2.608,0.698,0.33,0.752392848896412,0.323532611117927,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"193","LAU","8-2-C3",2,"C3","FILET","B",57,"29-F4",3,"Black","PE",0.076,1.248,0.883,0.643,3.737,1.248,0.883,0.33,1.37593032029578,0.571937392309014,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"194","LAU","8-2-C3",2,"C3","FILET","B",57,"29-F7",3,"Blue","PE",0.047,0.953,0.471,0.269,2.337,0.953,0.471,0.33,0.839880478271265,0.555200286952819,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"195","LAU","8-2-C3",2,"C3","FILET","B",57,"30-A1",5,"White","PE",0.105,2.026,1.43,2.088,5.313,2.026,1.43,1.728,0.764265838770646,0.844371626391911,"sphere","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"196","LAU","8-2-C3",2,"C3","FILET","B",57,"30-A3",3,"Grey","PE",0.097,1.782,0.811,0.738,5.057,1.782,0.811,0.33,1.057572220126,0.43843626047617,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"197","LAU","8-2-C3",2,"C3","FILET","B",57,"30-A6",3,"Black","PE",0.037,2.275,0.387,3.586,7.242,2.275,0.387,0.33,0.446645841234985,0.291130273005948,"fragment","LAU",2,"C3",91.55136,2.75,4.6,"Tributary","PE","Yes","B4"
"198","LAU","8-1-C4",1,"C4","FILET","A",20,"30-C10",3,"Green","PE",0.605,1.272,1.011,1.017,3.907,1.272,1.011,0.33,1.56045277547704,0.590786130277249,"fragment","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"199","LAU","8-1-C4",1,"C4","FILET","A",20,"30-D1",3,"Black","PE",0.398,3.601,0.601,1.067,6.418,3.601,0.601,0.33,0.551322785075218,0.248226069015155,"fragment","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"200","LAU","8-1-C4",1,"C4","FILET","A",20,"30-D2",3,"Yellow","PE",1.661,2.565,1.514,2.35,6.333,2.565,1.514,0.33,1.64560356866534,0.423469066984211,"fragment","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"201","LAU","8-1-C4",1,"C4","FILET","A",20,"30-D3",3,"Blue","PE",0.04,2.51,0.494,0.353,2.627,2.51,0.494,0.33,0.54279160018949,0.295777056030272,"fragment","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"202","LAU","8-1-C4",1,"C4","FILET","A",20,"30-D5",2,"Blue","PE",3.938,1.727,4.768,26.8,22.937,1.727,4.768,0.08,12.8275904149642,0.503825935001228,"film","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"203","LAU","8-1-C4",1,"C4","FILET","A",20,"30-D8",2,"Blue","PE",0.36,2.567,1.909,4.687,12.256,2.567,1.909,0.08,4.21257843863768,0.28511149411877,"film","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"204","LAU","8-1-C4",1,"C4","FILET","A",20,"30-E1",2,"Blue","PE",0.071,2.702,1.095,0.73,3.962,2.702,1.095,0.08,2.35519273681267,0.228934444102626,"film","LAU",1,"C4",41.328,1.14,13.4,"Tributary","PE","No","B5"
"205","LAU","8-3-C4",3,"C4","FILET","B",21,"31-A7",3,"Blue","PE",0.15,1.923,0.828,0.984,4.872,1.923,0.828,0.33,1.0394024226035,0.419625529946711,"fragment","LAU",3,"C4",36.6048,1.14,13.4,"Tributary","PE","No","B5"
